lon,lat,layer_id,amenities,amenity,area_sqm,id,name,names,radius_m,weight
14.4192566,50.0907824,overpass_amenity_entertainment_sustenance,"['restaurant', 'cafe']",restaurant,,296604443,Pepenero,"['Pepenero', 'Café marés']",,1.0
14.4193478,50.0874351,overpass_amenity_entertainment_sustenance,"['bar', 'restaurant']",bar,,296679665,Absintherie Franz Kafka,"['Absintherie Franz Kafka', 'Ambiente Brasileiro']",,1.0
14.4246878,50.0862735,overpass_amenity_entertainment_sustenance,,restaurant,,296827931,Na Čepu,,,1.0
14.4155827,50.0880711,overpass_amenity_entertainment_sustenance,,restaurant,,310249230,U Rudolfina,,,1.0
14.4173958,50.0922149,overpass_amenity_entertainment_sustenance,,restaurant,,331954484,Staroměstský Pilíř,,,1.0
14.4152587,50.0872945,overpass_amenity_entertainment_sustenance,,restaurant,,331956702,Kozlovna Apropos,,,1.0
14.4139985,50.0849453,overpass_amenity_entertainment_sustenance,,bar,,331956703,Rivier,,,1.0
14.4130786,50.0854385,overpass_amenity_entertainment_sustenance,"['nightclub', 'theatre', 'restaurant']",nightclub,,331956704,Klub lávka,"['Klub lávka', 'Divadlo Lávka', 'U Karlova Mostu']",,1.0
14.4192013,50.08699,overpass_amenity_entertainment_sustenance,,restaurant,,472661924,Danielas by Barock,,,1.0
14.4200603,50.0846899,overpass_amenity_entertainment_sustenance,,restaurant,,472662968,Blatnice,,,1.0
14.417874,50.085285,overpass_amenity_entertainment_sustenance,,restaurant,,472662974,Zlatý dvůr,,,1.0
14.4166138,50.0851253,overpass_amenity_entertainment_sustenance,"['restaurant', 'nightclub']",restaurant,,528455638,U Krále Jiřího,"['U Krále Jiřího', 'Blues sklep']",,1.0
14.4238324,50.0890945,overpass_amenity_entertainment_sustenance,,cafe,,661404298,Čajovna Siva,,,1.0
14.4159028,50.0879397,overpass_amenity_entertainment_sustenance,,restaurant,,900638824,PUB Restaurant,,,1.0
14.4212054,50.0897405,overpass_amenity_entertainment_sustenance,,cafe,,989045388,Caffè Pascucci,,,1.0
14.4218499,50.0895991,overpass_amenity_entertainment_sustenance,,bar,,989045389,Tretter's New York Bar,,,1.0
14.4223119,50.0896927,overpass_amenity_entertainment_sustenance,,food_court,,989045390,Bakeshop,,,1.0
14.4214931,50.0896756,overpass_amenity_entertainment_sustenance,,restaurant,,989045391,Crystal Bar & Restaurant,,,1.0
14.4248957,50.0880826,overpass_amenity_entertainment_sustenance,,restaurant,,1054002290,Bertoldi,,,1.0
14.4189571,50.0861923,overpass_amenity_entertainment_sustenance,"['pub', 'ice_cream']",pub,,1218253628,,,,1.0
14.4220734,50.0863674,overpass_amenity_entertainment_sustenance,,nightclub,,1229052820,AghaRTA Jazz Centrum,,,1.0
14.4202726,50.0905163,overpass_amenity_entertainment_sustenance,"['nightclub', 'cafe']",nightclub,,1229057545,Aloha Wave Lounge,"['Aloha Wave Lounge', 'Venue']",,1.0
14.4235127,50.0896854,overpass_amenity_entertainment_sustenance,,nightclub,,1229086344,Harley's bar,,,1.0
14.424627,50.0880421,overpass_amenity_entertainment_sustenance,"['nightclub', 'bar']",nightclub,,1229108524,Chapeau Rouge,,,1.0
14.4209226,50.0857063,overpass_amenity_entertainment_sustenance,"['nightclub', 'restaurant']",nightclub,,1229108525,Popocafepetl,"['Popocafepetl', 'U dvou sester']",,1.0
14.4198327,50.0853237,overpass_amenity_entertainment_sustenance,,nightclub,,1229108526,Popocafepetl,,,1.0
14.4228597,50.0855462,overpass_amenity_entertainment_sustenance,,theatre,,1240244383,All Colours Theatre,"['All Colours Theatre', 'V Rytířské']",,1.0
14.4172908,50.085939,overpass_amenity_entertainment_sustenance,"['theatre', 'cafe']",theatre,,1252317575,Divadlo Disk,"['Divadlo Disk', 'Kafe Damu']",,1.0
14.4242138,50.0859978,overpass_amenity_entertainment_sustenance,,theatre,,1256014702,Divadlo Kolowrat,,,1.0
14.4246474,50.0872843,overpass_amenity_entertainment_sustenance,"['theatre', 'cafe']",theatre,,1256042277,Divadlo v Celetné,"['Divadlo v Celetné', 'Café Gaspar Kasper']",,1.0
14.4216285,50.0870294,overpass_amenity_entertainment_sustenance,"['restaurant', 'bar']",restaurant,,1258869789,Staroměstská restaurace,,,1.0
14.422479,50.0883411,overpass_amenity_entertainment_sustenance,,restaurant,,1258869798,Maitrea,,,1.0
14.4150968,50.0857858,overpass_amenity_entertainment_sustenance,,theatre,,1269076942,Divadlo Lucie Bílé,,,1.0
14.4145776,50.0850203,overpass_amenity_entertainment_sustenance,,theatre,,1269085411,Divadlo Na zábradlí,,,1.0
