lon,lat,layer_id,amenities,amenity,area_sqm,id,name,names,radius_m,weight
-122.155387,47.6250025,overpass_amenity_entertainment_sustenance,,restaurant,,9630989868,Cho Dang Tofu,,,1.0
-122.1427072,47.7330596,overpass_amenity_entertainment_sustenance,,restaurant,,9648986119,Vivi's,"[""Vivi's"", 'Vivi Pizzeria']",,1.0
-122.1465849,47.6272169,overpass_amenity_entertainment_sustenance,"['restaurant', 'fast_food']",restaurant,,9742523177,Taste Of Xi’an,"['Taste Of Xi’an', 'DrinkT']",,1.0
-122.1111439,47.6702866,overpass_amenity_entertainment_sustenance,,cafe,,9791566415,Happy Lemon,,,1.0
-122.1222398,47.6746349,overpass_amenity_entertainment_sustenance,,restaurant,,9791573115,Biryani Bowl,,,1.0
-122.0289482,47.7068418,overpass_amenity_entertainment_sustenance,,restaurant,,9829419433,Pines Bistro,,,1.0
-122.0264148,47.7040198,overpass_amenity_entertainment_sustenance,,cafe,,9843431891,Crooked Spoon,,,1.0
-122.1225292,47.6759979,overpass_amenity_entertainment_sustenance,,restaurant,,10093621766,Bandidos Mexican Grill,,,1.0
-122.1194265,47.6700031,overpass_amenity_entertainment_sustenance,,restaurant,,10112282391,Kizuki Ramen & Izakaya,,,1.0
-122.1032222,47.6754221,overpass_amenity_entertainment_sustenance,,cafe,,10833061619,Mercurys Coffee Co.,,,1.0
-122.1166345,47.6701408,overpass_amenity_entertainment_sustenance,,fast_food,,10874962805,Musashi's,,,1.0
-122.1168307,47.6701435,overpass_amenity_entertainment_sustenance,,restaurant,,10874962806,A Ma Chicken Rice,,,1.0
-122.120475,47.6737906,overpass_amenity_entertainment_sustenance,,cafe,,11028360363,Farine Bakery & Cafe,,,1.0
-122.1480749,47.7336125,overpass_amenity_entertainment_sustenance,,bar,,11050125701,The Lounge,,,1.0
-122.1374332,47.6346523,overpass_amenity_entertainment_sustenance,,restaurant,,11070415611,151 Days,,,1.0
-122.1259092,47.674567,overpass_amenity_entertainment_sustenance,,restaurant,,11146740763,Tavolàta,,,1.0
-122.125854,47.674712,overpass_amenity_entertainment_sustenance,,cafe,,11146740764,Rubinstein Bagels,,,1.0
-122.1192968,47.6699673,overpass_amenity_entertainment_sustenance,,cafe,,11216616300,Sharetea,,,1.0
-122.1313925,47.6744654,overpass_amenity_entertainment_sustenance,,arts_centre,,11292017327,Sweety Saradha Arts,,,1.0
-122.1196915,47.6703731,overpass_amenity_entertainment_sustenance,,restaurant,,11357378255,Dong Ting Chun,,,1.0
-122.1300425,47.641624,overpass_amenity_entertainment_sustenance,,ice_cream,,11372369931,Salt & Straw,,,1.0
-122.1301472,47.6416799,overpass_amenity_entertainment_sustenance,,cafe,,11372369934,DOTE Espresso,"['DOTE Espresso', 'Bobae Coffee & Tea']",,1.0
-122.1304638,47.641278,overpass_amenity_entertainment_sustenance,,pub,,11372369935,Craft75 Gastropub,,,1.0
-122.1315804,47.6404779,overpass_amenity_entertainment_sustenance,,food_court,,11372369936,Microsoft Food Hall 9,,,1.0
